Surface,Bedrooms,Bathrooms,Location,Price
35.0,1.0,1.0,La Florida,349990.0
46.0,2.0,1.0,La Florida,350000.0
36.0,1.0,1.0,La Florida,350000.0
37.0,1.0,1.0,La Florida,350000.0
31.0,1.0,1.0,Maipu,350000.0
50.0,2.0,1.0,Quinta Normal,350000.0
50.0,3.0,1.0,La Cisterna,330000.0
38.0,1.0,1.0,La Cisterna,330000.0
36.0,1.0,1.0,Recoleta,350000.0
65.0,3.0,1.0,Recoleta,350000.0
40.0,1.0,1.0,Recoleta,350000.0
38.0,1.0,1.0,Recoleta,350000.0
50.0,3.0,1.0,San Joaquin,350000.0
35.0,1.0,1.0,La Cisterna,330000.0
46.0,2.0,1.0,La Pintana,350000.0
36.0,1.0,1.0,Macul,349208.0
39.0,2.0,1.0,Estacion Central,349208.0
45.0,3.0,2.0,Quinta Normal,330000.0
65.0,2.0,2.0,La Florida,340000.0
40.0,1.0,1.0,Quinta Normal,340000.0
36.0,1.0,1.0,Quinta Normal,340000.0
44.0,2.0,1.0,Estacion Central,340000.0
36.0,1.0,1.0,San Joaquin,340000.0
40.0,1.0,1.0,La Florida,340000.0
55.0,2.0,1.0,Estacion Central,340000.0
51.0,2.0,1.0,Quinta Normal,340000.0
29.0,1.0,1.0,Estacion Central,340000.0
48.0,2.0,1.0,Independencia,340000.0
45.0,2.0,1.0,La Cisterna,340000.0
40.0,2.0,1.0,Estacion Central,340000.0
60.0,2.0,1.0,Independencia,340000.0
45.0,2.0,1.0,Independencia,340000.0
42.0,2.0,1.0,Independencia,340000.0
47.0,2.0,1.0,Independencia,340000.0
31.0,1.0,1.0,La Cisterna,340000.0
34.0,1.0,1.0,Recoleta,335024.0
39.0,1.0,1.0,La Cisterna,335000.0
37.0,1.0,1.0,Estacion Central,331500.0
42.0,2.0,1.0,Independencia,340000.0
30.0,1.0,1.0,La Florida,343000.0
43.0,2.0,1.0,La Cisterna,345000.0
39.0,2.0,1.0,La Cisterna,349208.0
28.0,1.0,1.0,La Florida,331000.0
144.0,4.0,4.0,La Reina,1400000.0
44.0,2.0,1.0,Independencia,330000.0
35.0,1.0,1.0,San Joaquin,350000.0
35.0,1.0,1.0,La Florida,330000.0
31.0,1.0,1.0,La Cisterna,330000.0
45.0,2.0,1.0,Estacion Central,330000.0
37.0,2.0,1.0,Independencia,350000.0
28.0,1.0,1.0,Estacion Central,350000.0
40.0,1.0,1.0,Recoleta,330000.0
40.0,2.0,1.0,Independencia,330000.0
46.0,1.0,1.0,Quinta Normal,330000.0
37.0,1.0,1.0,Macul,330000.0
37.0,1.0,1.0,Estacion Central,329500.0
28.0,1.0,1.0,La Florida,326000.0
55.0,2.0,2.0,Estacion Central,350000.0
60.0,1.0,1.0,Estacion Central,350000.0
41.0,1.0,1.0,Estacion Central,325500.0
35.0,1.0,1.0,Recoleta,325000.0
41.0,2.0,1.0,Independencia,325000.0
37.0,1.0,1.0,Estacion Central,323500.0
45.0,2.0,1.0,Estacion Central,350000.0
56.0,2.0,2.0,Estacion Central,350000.0
37.0,1.0,1.0,Estacion Central,323500.0
34.0,1.0,1.0,Estacion Central,323500.0
34.0,1.0,1.0,Independencia,350000.0
32.0,1.0,1.0,La Cisterna,323202.0
33.0,1.0,1.0,Estacion Central,322500.0
37.0,1.0,1.0,Estacion Central,321500.0
42.0,3.0,1.0,La Cisterna,350000.0
32.0,1.0,1.0,Estacion Central,350000.0
36.0,1.0,1.0,Estacion Central,321000.0
29.0,1.0,1.0,La Cisterna,320000.0
48.0,2.0,1.0,Independencia,350000.0
45.0,3.0,1.0,La Cisterna,350000.0
40.0,2.0,1.0,Estacion Central,300000.0
38.0,1.0,1.0,Recoleta,330000.0
45.0,3.0,1.0,La Cisterna,350000.0
37.0,1.0,1.0,Estacion Central,330000.0
37.0,1.0,1.0,San Joaquin,350000.0
126.0,3.0,3.0,La Reina,1500000.0
37.0,1.0,1.0,Macul,330000.0
135.0,3.0,3.0,Penalolen,1522227.0
31.0,1.0,1.0,Estacion Central,330000.0
32.0,1.0,1.0,San Joaquin,330000.0
48.0,3.0,1.0,Quinta Normal,350000.0
35.0,1.0,1.0,La Florida,350000.0
35.0,1.0,1.0,La Florida,350000.0
60.0,2.0,1.0,Pudahuel,350000.0
55.0,3.0,1.0,Pudahuel,350000.0
42.0,2.0,1.0,Quinta Normal,350000.0
45.0,2.0,2.0,Quinta Normal,350000.0
110.0,3.0,3.0,La Reina,1300000.0
50.0,3.0,1.0,Quinta Normal,350000.0
46.0,3.0,1.0,Quilicura,350000.0
57.0,2.0,1.0,Cerrillos,350000.0
40.0,2.0,1.0,Estacion Central,350000.0
120.0,3.0,2.0,Huechuraba,1269846.0
120.0,3.0,2.0,Huechuraba,1269846.0
120.0,3.0,2.0,Huechuraba,1269846.0
38.0,2.0,1.0,Independencia,350000.0
54.0,3.0,1.0,El Bosque,350000.0
40.0,2.0,1.0,Independencia,350000.0
38.0,2.0,1.0,La Cisterna,350000.0
54.0,2.0,1.0,La Cisterna,350000.0
45.0,2.0,1.0,La Cisterna,350000.0
27.0,1.0,1.0,Estacion Central,300000.0
39.0,1.0,1.0,La Florida,360000.0
35.0,1.0,1.0,Estacion Central,300000.0
36.0,1.0,1.0,Estacion Central,270000.0
29.0,1.0,1.0,San Joaquin,370000.0
30.0,1.0,1.0,Estacion Central,270000.0
34.0,1.0,1.0,Estacion Central,270000.0
29.0,1.0,1.0,Estacion Central,270000.0
28.0,1.0,1.0,Estacion Central,270000.0
32.0,1.0,1.0,Estacion Central,270000.0
30.0,1.0,1.0,Independencia,270000.0
31.0,1.0,1.0,Independencia,270000.0
30.0,1.0,1.0,Macul,270000.0
29.0,1.0,1.0,San Joaquin,370000.0
28.0,1.0,1.0,Independencia,270000.0
23.0,1.0,1.0,Estacion Central,270000.0
30.0,1.0,1.0,Estacion Central,270000.0
26.0,1.0,1.0,Quinta Normal,270000.0
50.0,2.0,1.0,La Florida,370000.0
34.0,1.0,1.0,San Joaquin,370000.0
26.0,1.0,1.0,Quinta Normal,270000.0
45.0,1.0,1.0,La Florida,370000.0
29.0,1.0,1.0,Quinta Normal,270000.0
42.0,2.0,1.0,Estacion Central,370000.0
120.0,3.0,2.0,Huechuraba,780955.0
43.0,2.0,1.0,Estacion Central,373500.0
43.0,2.0,1.0,Estacion Central,373500.0
43.0,3.0,1.0,Quinta Normal,270000.0
33.0,1.0,1.0,San Joaquin,374000.0
40.0,2.0,1.0,La Granja,375000.0
29.0,1.0,1.0,San Joaquin,370000.0
25.0,1.0,1.0,La Cisterna,270000.0
32.0,1.0,1.0,Estacion Central,275000.0
48.0,2.0,1.0,La Florida,370000.0
98.0,3.0,2.0,La Reina,830000.0
98.0,3.0,2.0,La Reina,830000.0
38.0,1.0,1.0,Estacion Central,280000.0
30.0,1.0,1.0,Independencia,280000.0
40.0,1.0,1.0,Independencia,280000.0
30.0,1.0,1.0,Estacion Central,280000.0
29.0,1.0,1.0,Quinta Normal,280000.0
98.0,3.0,2.0,La Reina,820000.0
25.0,1.0,1.0,Estacion Central,280000.0
25.0,1.0,1.0,La Cisterna,280000.0
32.0,1.0,1.0,Estacion Central,280000.0
42.0,2.0,1.0,Estacion Central,370000.0
31.0,1.0,1.0,Estacion Central,280000.0
33.0,1.0,1.0,Quinta Normal,270000.0
32.0,1.0,1.0,Estacion Central,280000.0
85.0,2.0,2.0,Penalolen,800000.0
33.0,1.0,1.0,Estacion Central,370000.0
90.0,4.0,3.0,Macul,800000.0
27.0,1.0,1.0,Estacion Central,279000.0
45.0,2.0,1.0,Independencia,360000.0
27.0,1.0,1.0,Estacion Central,279000.0
93.0,3.0,2.0,La Reina,800000.0
27.0,1.0,1.0,Estacion Central,277000.0
30.0,1.0,1.0,Independencia,276000.0
35.0,1.0,1.0,Estacion Central,275000.0
32.0,1.0,1.0,Estacion Central,275000.0
38.0,1.0,1.0,Estacion Central,275000.0
31.0,1.0,1.0,Estacion Central,275000.0
32.0,1.0,1.0,Estacion Central,280000.0
98.0,3.0,2.0,La Reina,830000.0
34.0,1.0,1.0,Estacion Central,270000.0
57.0,3.0,1.0,Puente Alto,376000.0
53.0,2.0,2.0,Estacion Central,380000.0
35.0,1.0,1.0,Estacion Central,250000.0
82.0,3.0,2.0,San Joaquin,750000.0
100.0,3.0,2.0,Penalolen,750000.0
25.0,1.0,1.0,Estacion Central,250000.0
28.0,1.0,1.0,Estacion Central,250000.0
77.0,3.0,2.0,Macul,730161.0
20.0,1.0,1.0,Estacion Central,250000.0
22.0,1.0,1.0,La Florida,240000.0
55.0,2.0,2.0,Estacion Central,380000.0
30.0,1.0,1.0,Independencia,240000.0
24.0,1.0,1.0,Estacion Central,240000.0
70.0,3.0,2.0,Maipu,730000.0
70.0,3.0,2.0,Maipu,730000.0
51.0,2.0,2.0,Estacion Central,380000.0
38.0,2.0,1.0,La Cisterna,380000.0
30.0,1.0,1.0,Estacion Central,230000.0
25.0,1.0,1.0,Independencia,222223.0
85.0,2.0,2.0,La Reina,720000.0
42.0,1.0,1.0,Recoleta,380000.0
90.0,3.0,2.0,Macul,720000.0
25.0,1.0,1.0,La Cisterna,222223.0
26.0,1.0,1.0,Estacion Central,220000.0
25.0,1.0,1.0,Estacion Central,220000.0
23.0,1.0,1.0,La Florida,380000.0
59.0,2.0,2.0,La Cisterna,380000.0
46.0,2.0,1.0,La Cisterna,380000.0
24.0,1.0,1.0,Estacion Central,250000.0
30.0,1.0,1.0,Estacion Central,250000.0
30.0,1.0,1.0,Independencia,250000.0
35.0,1.0,1.0,Estacion Central,250000.0
28.0,1.0,1.0,Independencia,265000.0
48.0,2.0,1.0,Puente Alto,260000.0
25.0,1.0,1.0,Quinta Normal,260000.0
57.0,3.0,1.0,Puente Alto,376000.0
38.0,1.0,1.0,Independencia,376192.0
30.0,1.0,1.0,Independencia,260000.0
21.0,1.0,1.0,Estacion Central,260000.0
30.0,1.0,1.0,Estacion Central,260000.0
42.0,2.0,1.0,Estacion Central,376500.0
30.0,1.0,1.0,Independencia,260000.0
36.0,1.0,1.0,Macul,379000.0
30.0,1.0,1.0,Estacion Central,260000.0
29.0,1.0,1.0,Estacion Central,260000.0
42.0,2.0,1.0,San Joaquin,375000.0
88.0,3.0,3.0,La Cisterna,750000.0
52.0,1.0,1.0,Quinta Normal,260000.0
25.0,1.0,1.0,Estacion Central,260000.0
26.0,1.0,1.0,Estacion Central,260000.0
36.0,1.0,1.0,Estacion Central,257144.0
20.0,1.0,1.0,Estacion Central,253969.0
42.0,2.0,1.0,Estacion Central,379500.0
70.0,3.0,2.0,Huechuraba,750000.0
17.0,1.0,1.0,Estacion Central,253969.0
37.0,1.0,1.0,La Florida,379990.0
32.0,1.0,1.0,Estacion Central,250000.0
125.0,3.0,2.0,Huechuraba,750000.0
18.0,1.0,1.0,La Reina,380000.0
32.0,1.0,1.0,Independencia,250000.0
75.0,3.0,2.0,La Reina,750000.0
42.0,2.0,1.0,Estacion Central,370000.0
30.0,1.0,1.0,La Florida,340000.0
47.0,3.0,1.0,Quinta Normal,370000.0
33.0,1.0,1.0,Macul,300000.0
32.0,1.0,1.0,Lo Prado,300000.0
30.0,1.0,1.0,Estacion Central,290000.0
31.0,1.0,1.0,Estacion Central,290000.0
32.0,1.0,1.0,Lo Prado,290000.0
40.0,3.0,1.0,Quinta Normal,370000.0
33.0,1.0,1.0,La Cisterna,290000.0
29.0,1.0,1.0,Independencia,290000.0
28.0,1.0,1.0,Independencia,290000.0
27.0,1.0,1.0,Estacion Central,288000.0
27.0,1.0,1.0,Estacion Central,287000.0
28.0,1.0,1.0,Estacion Central,285715.0
32.0,1.0,1.0,La Cisterna,300000.0
29.0,1.0,1.0,Independencia,285000.0
38.0,1.0,1.0,La Cisterna,300000.0
25.0,1.0,1.0,Quinta Normal,285000.0
31.0,1.0,1.0,La Cisterna,300000.0
31.0,1.0,1.0,Quinta Normal,285000.0
35.0,1.0,1.0,La Cisterna,300000.0
30.0,1.0,1.0,Independencia,300000.0
32.0,1.0,1.0,Estacion Central,285000.0
32.0,1.0,1.0,Independencia,300000.0
35.0,1.0,1.0,La Cisterna,300000.0
42.0,2.0,1.0,Estacion Central,365000.0
32.0,1.0,1.0,Independencia,290000.0
33.0,1.0,1.0,Independencia,365081.0
47.0,2.0,1.0,Quinta Normal,365000.0
35.0,1.0,1.0,Independencia,295000.0
36.0,1.0,1.0,Lo Prado,300000.0
35.0,1.0,1.0,Recoleta,295000.0
56.0,3.0,1.0,Puente Alto,368000.0
45.0,3.0,1.0,La Cisterna,370000.0
42.0,2.0,1.0,Estacion Central,370000.0
31.0,1.0,1.0,La Cisterna,295000.0
108.0,2.0,2.0,Penalolen,900000.0
43.0,2.0,1.0,Estacion Central,370000.0
39.0,1.0,1.0,Quinta Normal,295000.0
27.0,1.0,1.0,La Cisterna,293000.0
36.0,1.0,1.0,San Joaquin,370000.0
76.0,2.0,2.0,Huechuraba,890000.0
42.0,2.0,1.0,Estacion Central,365000.0
28.0,1.0,1.0,Estacion Central,290000.0
41.0,2.0,1.0,Estacion Central,365000.0
30.0,1.0,1.0,Estacion Central,290000.0
29.0,1.0,1.0,Independencia,280000.0
48.0,2.0,1.0,Lo Prado,365000.0
28.0,1.0,1.0,Estacion Central,290000.0
25.0,1.0,1.0,La Cisterna,300000.0
58.0,2.0,2.0,Quinta Normal,362464.0
105.0,3.0,2.0,La Reina,857146.0
55.0,2.0,1.0,Estacion Central,280000.0
60.0,1.0,1.0,Quinta Normal,300000.0
34.0,1.0,1.0,Estacion Central,300000.0
33.0,1.0,1.0,Quinta Normal,300000.0
30.0,1.0,1.0,La Cisterna,280000.0
120.0,3.0,2.0,Huechuraba,950000.0
72.0,3.0,2.0,La Florida,850000.0
43.0,2.0,1.0,Estacion Central,370000.0
24.0,1.0,1.0,Estacion Central,280000.0
38.0,1.0,1.0,San Joaquin,300000.0
27.0,1.0,1.0,Estacion Central,300000.0
20.0,1.0,1.0,Estacion Central,280000.0
35.0,1.0,1.0,Independencia,280000.0
37.0,1.0,1.0,La Granja,280000.0
30.0,1.0,1.0,Estacion Central,300000.0
60.0,3.0,1.0,La Cisterna,360319.0
35.0,1.0,1.0,Quinta Normal,300000.0
28.0,1.0,1.0,Independencia,280000.0
36.0,1.0,1.0,Estacion Central,280000.0
100.0,3.0,2.0,Penalolen,850000.0
82.0,3.0,2.0,La Reina,850000.0
102.0,3.0,2.0,La Florida,850000.0
110.0,3.0,2.0,La Reina,850000.0
108.0,3.0,2.0,La Reina,850000.0
34.0,1.0,1.0,Estacion Central,280000.0
105.0,3.0,2.0,La Reina,850000.0
40.0,2.0,1.0,Pudahuel,280000.0
32.0,1.0,1.0,Estacion Central,280000.0
27.0,1.0,1.0,Estacion Central,283000.0
49.0,2.0,1.0,Quinta Normal,370000.0
27.0,1.0,1.0,Estacion Central,284000.0
33.0,1.0,1.0,Independencia,300000.0
33.0,1.0,1.0,Estacion Central,280000.0
30.0,1.0,1.0,Estacion Central,284990.0
36.0,1.0,1.0,Estacion Central,280000.0
55.0,3.0,1.0,San Joaquin,300000.0
30.0,1.0,1.0,Estacion Central,280000.0
42.0,2.0,1.0,Estacion Central,370000.0
34.0,1.0,1.0,Estacion Central,300000.0
77.0,2.0,2.0,Huechuraba,850000.0
35.0,1.0,1.0,La Cisterna,300000.0
32.0,1.0,1.0,Estacion Central,285000.0
30.0,1.0,1.0,Quinta Normal,280000.0
89.0,3.0,2.0,La Florida,850000.0
42.0,1.0,1.0,La Cisterna,300000.0
27.0,1.0,1.0,Independencia,300000.0
115.0,3.0,3.0,Penalolen,950000.0
130.0,2.0,3.0,Providencia,1904768.0
76.0,3.0,2.0,Providencia,450000.0
165.0,4.0,3.0,Providencia,1500000.0
40.0,1.0,1.0,Providencia,330000.0
40.0,1.0,1.0,Providencia,450000.0
34.0,1.0,1.0,Providencia,501589.0
53.0,1.0,1.0,Providencia,510513.0
38.0,1.0,1.0,Providencia,450000.0
50.0,2.0,2.0,Providencia,470000.0
35.0,1.0,1.0,Providencia,480000.0
180.0,2.0,2.0,Providencia,2349214.0
153.0,3.0,3.0,Providencia,1492069.0
126.0,4.0,3.0,Providencia,1490000.0
148.0,3.0,3.0,Providencia,1492069.0
51.0,1.0,1.0,Providencia,512700.0
151.0,4.0,3.0,Providencia,1492069.0
168.0,3.0,2.0,Providencia,2200000.0
30.0,1.0,1.0,Providencia,480000.0
128.0,3.0,3.0,Providencia,1492069.0
140.0,3.0,3.0,Providencia,1950000.0
128.0,3.0,3.0,Providencia,1492069.0
34.0,1.0,1.0,Providencia,507938.0
180.0,4.0,3.0,Providencia,1500000.0
50.0,1.0,1.0,Providencia,450000.0
160.0,2.0,2.0,Providencia,2380961.0
90.0,2.0,2.0,Providencia,1530000.0
150.0,2.0,2.0,Providencia,1746038.0
110.0,3.0,2.0,Providencia,1746038.0
40.0,1.0,1.0,Providencia,440000.0
139.0,3.0,4.0,Providencia,2698422.0
65.0,3.0,2.0,Providencia,500000.0
111.0,3.0,3.0,Providencia,1587307.0
31.0,1.0,1.0,Providencia,440000.0
44.0,1.0,1.0,Providencia,450000.0
129.0,3.0,3.0,Providencia,1587307.0
190.0,4.0,3.0,Providencia,2800000.0
129.0,3.0,3.0,Providencia,1587307.0
129.0,3.0,3.0,Providencia,1587307.0
25.0,1.0,1.0,Providencia,410000.0
242.0,4.0,4.0,Providencia,1587307.0
129.0,3.0,3.0,Providencia,1587307.0
240.0,4.0,3.0,Providencia,1700000.0
240.0,5.0,4.0,Providencia,1700000.0
155.0,4.0,3.0,Providencia,1600000.0
32.0,1.0,1.0,Providencia,410000.0
38.0,1.0,1.0,Providencia,450000.0
165.0,4.0,3.0,Providencia,1600000.0
35.0,1.0,1.0,Providencia,450000.0
170.0,4.0,3.0,Providencia,1600000.0
43.0,1.0,1.0,Providencia,436000.0
100.0,2.0,2.0,Providencia,1523815.0
35.0,1.0,1.0,Providencia,450000.0
110.0,2.0,3.0,Providencia,1523815.0
110.0,2.0,3.0,Providencia,1523815.0
200.0,3.0,3.0,Providencia,1900000.0
40.0,1.0,1.0,Providencia,501589.0
140.0,3.0,3.0,Providencia,1500000.0
100.0,2.0,2.0,Providencia,1500000.0
221.0,3.0,3.0,Providencia,2412707.0
185.0,3.0,3.0,Providencia,1500000.0
181.0,3.0,3.0,Providencia,2412707.0
40.0,1.0,1.0,Providencia,444446.0
220.0,4.0,3.0,Providencia,1500000.0
128.0,3.0,3.0,Providencia,1500000.0
63.0,2.0,2.0,Providencia,400000.0
168.0,4.0,3.0,Providencia,1800000.0
54.0,1.0,1.0,Providencia,500000.0
120.0,2.0,3.0,Providencia,1500000.0
65.0,3.0,2.0,Providencia,500000.0
137.0,3.0,3.0,Providencia,1800000.0
38.0,1.0,1.0,Providencia,400000.0
39.0,1.0,1.0,Providencia,500000.0
30.0,1.0,1.0,Providencia,400000.0
50.0,2.0,1.0,Providencia,500000.0
131.0,2.0,2.0,Providencia,1800000.0
70.0,2.0,2.0,Providencia,1523815.0
140.0,3.0,3.0,Providencia,1800000.0
135.0,2.0,3.0,Providencia,1523815.0
125.0,4.0,3.0,Providencia,1750000.0
90.0,2.0,2.0,Providencia,1746038.0
115.0,3.0,3.0,Providencia,1594926.0
38.0,1.0,1.0,Providencia,535000.0
129.0,3.0,3.0,Providencia,1428576.0
102.0,3.0,2.0,Providencia,890000.0
76.0,2.0,2.0,Providencia,900000.0
72.0,3.0,2.0,Providencia,900000.0
65.0,1.0,1.0,Providencia,630000.0
70.0,2.0,2.0,Providencia,900000.0
101.0,3.0,2.0,Providencia,900000.0
110.0,3.0,3.0,Providencia,900000.0
85.0,2.0,2.0,Providencia,630000.0
60.0,2.0,1.0,Providencia,634923.0
90.0,3.0,2.0,Providencia,900000.0
37.0,1.0,1.0,Providencia,622224.0
94.0,3.0,2.0,Providencia,920638.0
57.0,2.0,2.0,Providencia,620000.0
76.0,2.0,2.0,Providencia,930000.0
80.0,2.0,2.0,Providencia,930000.0
120.0,3.0,3.0,Providencia,940000.0
82.0,3.0,2.0,Providencia,950000.0
90.0,3.0,2.0,Providencia,950000.0
78.0,2.0,2.0,Providencia,910000.0
101.0,2.0,2.0,Providencia,888892.0
10.0,2.0,2.0,Providencia,634923.0
101.0,2.0,2.0,Providencia,888892.0
65.0,2.0,2.0,Providencia,650000.0
45.0,1.0,1.0,Providencia,650000.0
45.0,1.0,1.0,Providencia,650000.0
100.0,3.0,2.0,Providencia,850000.0
70.0,2.0,2.0,Providencia,850000.0
95.0,1.0,2.0,Providencia,850000.0
62.0,2.0,1.0,Providencia,650000.0
108.0,3.0,2.0,Providencia,850000.0
98.0,3.0,3.0,Providencia,850797.0
75.0,1.0,2.0,Providencia,857146.0
57.0,1.0,1.0,Providencia,650000.0
80.0,2.0,2.0,Providencia,857146.0
60.0,2.0,2.0,Providencia,650000.0
100.0,3.0,3.0,Providencia,857146.0
75.0,2.0,2.0,Providencia,857146.0
75.0,1.0,2.0,Providencia,857146.0
80.0,2.0,2.0,Providencia,870000.0
101.0,2.0,2.0,Providencia,888892.0
65.0,1.0,1.0,Providencia,634923.0
80.0,2.0,2.0,Providencia,950000.0
100.0,2.0,2.0,Providencia,850000.0
70.0,2.0,2.0,Providencia,950000.0
78.0,2.0,2.0,Providencia,950000.0
45.0,1.0,1.0,Providencia,600000.0
108.0,3.0,3.0,Providencia,1000000.0
95.0,2.0,3.0,Providencia,1015877.0
65.0,2.0,2.0,Providencia,600000.0
138.0,4.0,3.0,Providencia,1050000.0
48.0,1.0,1.0,Providencia,600000.0
110.0,3.0,2.0,Providencia,1100000.0
120.0,4.0,3.0,Providencia,1100000.0
63.0,2.0,2.0,Providencia,1000000.0
123.0,3.0,2.0,Providencia,1100000.0
15.0,3.0,2.0,Providencia,1100000.0
55.0,1.0,1.0,Providencia,600000.0
47.0,1.0,1.0,Providencia,600000.0
58.0,1.0,1.0,Providencia,600000.0
3.0,2.0,2.0,Providencia,600000.0
100.0,3.0,2.0,Providencia,1100000.0
135.0,3.0,2.0,Providencia,1101591.0
135.0,3.0,2.0,Providencia,1101591.0
80.0,2.0,2.0,Providencia,1100000.0
108.0,3.0,3.0,Providencia,1000000.0
90.0,2.0,2.0,Providencia,1000000.0
59.0,2.0,2.0,Providencia,600000.0
67.0,2.0,2.0,Providencia,950000.0
72.0,2.0,2.0,Providencia,950000.0
95.0,3.0,2.0,Providencia,952384.0
105.0,3.0,2.0,Providencia,952384.0
95.0,3.0,2.0,Providencia,952384.0
85.0,3.0,2.0,Providencia,603177.0
80.0,3.0,2.0,Providencia,603177.0
76.0,2.0,2.0,Providencia,952384.0
60.0,1.0,1.0,Providencia,603177.0
80.0,2.0,2.0,Providencia,603177.0
94.0,3.0,2.0,Providencia,980000.0
48.0,1.0,1.0,Providencia,984130.0
67.0,2.0,2.0,Providencia,984130.0
70.0,2.0,1.0,Providencia,600320.0
67.0,2.0,2.0,Providencia,984130.0
67.0,2.0,2.0,Providencia,984130.0
90.0,3.0,2.0,Providencia,990000.0
120.0,3.0,2.0,Providencia,990000.0
72.0,2.0,2.0,Providencia,1000000.0
85.0,2.0,2.0,Providencia,950000.0
135.0,3.0,2.0,Providencia,1101591.0
140.0,3.0,2.0,Providencia,850000.0
100.0,3.0,2.0,Providencia,850000.0
57.0,2.0,2.0,Providencia,750000.0
1.0,1.0,1.0,Providencia,750000.0
68.0,2.0,2.0,Providencia,750000.0
90.0,3.0,2.0,Providencia,750000.0
64.0,2.0,2.0,Providencia,750000.0
35.0,1.0,1.0,Providencia,698415.0
67.0,2.0,2.0,Providencia,750000.0
90.0,3.0,2.0,Providencia,690000.0
70.0,2.0,2.0,Providencia,700000.0
70.0,3.0,2.0,Providencia,760000.0
100.0,4.0,2.0,Providencia,761907.0
52.0,2.0,2.0,Providencia,680000.0
69.0,2.0,2.0,Providencia,680000.0
80.0,3.0,2.0,Providencia,680000.0
87.0,4.0,2.0,Providencia,770000.0
50.0,2.0,1.0,Providencia,680000.0
48.0,1.0,1.0,Providencia,680000.0
74.0,2.0,1.0,Providencia,790000.0
70.0,3.0,2.0,Providencia,760000.0
70.0,2.0,2.0,Providencia,700000.0
70.0,2.0,2.0,Providencia,700000.0
48.0,1.0,1.0,Providencia,750000.0
10.0,2.0,2.0,Providencia,701590.0
10.0,2.0,2.0,Providencia,701590.0
78.0,2.0,2.0,Providencia,714000.0
62.0,2.0,2.0,Providencia,720000.0
92.0,4.0,2.0,Providencia,700000.0
6.0,3.0,2.0,Providencia,730000.0
48.0,2.0,1.0,Providencia,730161.0
79.0,2.0,2.0,Providencia,700000.0
48.0,2.0,1.0,Providencia,730161.0
90.0,2.0,2.0,Providencia,730161.0
80.0,1.0,1.0,Providencia,750000.0
39.0,1.0,1.0,Providencia,700000.0
73.0,2.0,1.0,Providencia,700000.0
72.0,2.0,2.0,Providencia,750000.0
65.0,2.0,2.0,Providencia,750000.0
125.0,3.0,2.0,Providencia,700000.0
70.0,3.0,2.0,Providencia,700000.0
68.0,2.0,2.0,Providencia,700000.0
4.0,2.0,2.0,Providencia,700000.0
70.0,2.0,2.0,Providencia,790000.0
70.0,2.0,2.0,Providencia,650000.0
100.0,2.0,1.0,Providencia,790000.0
75.0,2.0,2.0,Providencia,793654.0
85.0,3.0,3.0,Providencia,820000.0
94.0,3.0,2.0,Providencia,820000.0
75.0,1.0,2.0,Providencia,825400.0
80.0,3.0,2.0,Providencia,650000.0
45.0,1.0,1.0,Providencia,825400.0
85.0,2.0,2.0,Providencia,825400.0
80.0,3.0,2.0,Providencia,830000.0
80.0,3.0,2.0,Providencia,830000.0
90.0,4.0,2.0,Providencia,820000.0
50.0,2.0,2.0,Providencia,830797.0
35.0,1.0,1.0,Providencia,850000.0
30.0,1.0,1.0,Providencia,850000.0
85.0,3.0,3.0,Providencia,850000.0
76.0,2.0,2.0,Providencia,650000.0
70.0,3.0,3.0,Providencia,650000.0
77.0,2.0,2.0,Providencia,850000.0
64.0,2.0,2.0,Providencia,650000.0
90.0,2.0,2.0,Providencia,850000.0
105.0,3.0,3.0,Providencia,850000.0
87.0,4.0,2.0,Providencia,820000.0
50.0,1.0,1.0,Providencia,650000.0
70.0,2.0,2.0,Providencia,650161.0
76.0,2.0,2.0,Providencia,793654.0
72.0,2.0,2.0,Providencia,795000.0
85.0,2.0,2.0,Providencia,799000.0
75.0,3.0,2.0,Providencia,670000.0
40.0,1.0,1.0,Providencia,666669.0
45.0,1.0,1.0,Providencia,666669.0
75.0,3.0,2.0,Providencia,800000.0
80.0,3.0,2.0,Providencia,800000.0
54.0,1.0,1.0,Providencia,800000.0
65.0,2.0,2.0,Providencia,800000.0
29.0,1.0,1.0,Providencia,380000.0
64.0,2.0,2.0,Providencia,800000.0
74.0,2.0,2.0,Providencia,800000.0
70.0,2.0,2.0,Providencia,800000.0
74.0,2.0,2.0,Providencia,800000.0
95.0,4.0,3.0,Providencia,800000.0
74.0,2.0,2.0,Providencia,800000.0
75.0,2.0,2.0,Providencia,800000.0
70.0,2.0,2.0,Providencia,650161.0
65.0,2.0,2.0,Providencia,675000.0
98.0,3.0,2.0,Providencia,1111115.0
95.0,3.0,3.0,Providencia,1000000.0
106.0,3.0,3.0,Providencia,1206353.0
120.0,3.0,3.0,Providencia,1206353.0
113.0,3.0,3.0,Providencia,1206353.0
106.0,3.0,3.0,Providencia,1206353.0
113.0,3.0,3.0,Providencia,1206353.0
140.0,3.0,3.0,Providencia,1111115.0
140.0,3.0,3.0,Providencia,1212703.0
70.0,2.0,2.0,Providencia,1206353.0
60.0,1.0,1.0,Providencia,560000.0
66.0,2.0,2.0,Providencia,1238100.0
92.0,2.0,3.0,Providencia,1250000.0
70.0,2.0,2.0,Providencia,1250000.0
94.0,3.0,2.0,Providencia,1250000.0
